[2026-07-29 18:03:06] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.24, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 07:39:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.88, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 07:39:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.25, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 07:39:30] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.08, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 07:39:40] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.7, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 07:39:50] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.91, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 07:40:00] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.54, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 07:40:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.23, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 07:40:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.04, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 07:40:30] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.55, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 07:40:40] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.94, activeSessions: 4184, failedAuthentications: 4
[2026-07-30 07:40:50] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.12, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 07:41:00] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.3, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 07:41:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.2, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 07:41:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.1, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 07:41:30] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.48, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 07:41:40] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.39, activeSessions: 4193, failedAuthentications: 5
[2026-07-30 07:41:50] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.24, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 07:42:00] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.56, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 07:42:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.35, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 07:42:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.85, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 07:42:30] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.64, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 07:42:40] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.77, activeSessions: 4216, failedAuthentications: 4
[2026-07-30 07:42:50] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.1, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 07:43:00] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.66, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 07:43:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.83, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 07:43:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.6, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 07:43:30] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.01, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 07:43:40] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.36, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 07:43:50] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.94, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 07:44:00] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.58, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 07:44:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.91, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 07:44:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.53, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 07:44:30] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.63, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 07:44:40] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.93, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 07:44:50] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.9, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 07:45:00] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.32, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 07:45:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.17, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 07:45:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.44, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 07:45:30] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.41, activeSessions: 4187, failedAuthentications: 5
[2026-07-30 07:45:40] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.05, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 07:45:50] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.03, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 07:46:00] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.54, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 07:46:10] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.27, activeSessions: 4216, failedAuthentications: 4
[2026-07-30 07:46:20] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.42, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 07:46:31] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.97, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 07:46:41] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.15, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 07:46:51] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.39, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 07:47:01] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.12, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 07:47:11] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.44, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 07:47:21] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.22, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 07:47:31] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.49, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 07:47:41] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.65, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 07:47:51] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.45, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 07:48:01] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.25, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 16:58:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.16, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 16:58:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.49, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 16:58:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.46, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 16:59:01] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.31, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 16:59:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.06, activeSessions: 4219, failedAuthentications: 4
[2026-07-30 16:59:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.6, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 16:59:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.23, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 16:59:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.14, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 16:59:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.66, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:00:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.46, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:00:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.69, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:00:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.18, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:00:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.18, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 17:00:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.53, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:00:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.49, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:01:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.52, activeSessions: 4201, failedAuthentications: 4
[2026-07-30 17:01:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.41, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:01:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.12, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 17:01:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.05, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 17:01:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.22, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:01:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.13, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 17:02:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.36, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:02:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.84, activeSessions: 4206, failedAuthentications: 4
[2026-07-30 17:02:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.33, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:02:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.22, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 17:02:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.03, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:02:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.66, activeSessions: 4212, failedAuthentications: 4
[2026-07-30 17:03:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.73, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:03:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.56, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:03:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.71, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:03:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.58, activeSessions: 4200, failedAuthentications: 4
[2026-07-30 17:03:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.84, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:03:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.67, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:04:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.53, activeSessions: 4198, failedAuthentications: 5
[2026-07-30 17:04:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.42, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 17:04:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.48, activeSessions: 4178, failedAuthentications: 4
[2026-07-30 17:04:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.85, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 17:04:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.01, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 17:04:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.96, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:05:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.11, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:05:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.59, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:05:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.72, activeSessions: 4187, failedAuthentications: 4
[2026-07-30 17:05:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.61, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:05:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.87, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:05:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.77, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:06:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.4, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:06:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.94, activeSessions: 4209, failedAuthentications: 4
[2026-07-30 17:06:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.68, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 17:06:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.64, activeSessions: 4179, failedAuthentications: 4
[2026-07-30 17:06:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.36, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:06:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.81, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 17:07:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.6, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 17:07:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.42, activeSessions: 4208, failedAuthentications: 4
[2026-07-30 17:07:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.94, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:07:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.74, activeSessions: 4218, failedAuthentications: 4
[2026-07-30 17:07:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.49, activeSessions: 4215, failedAuthentications: 4
[2026-07-30 17:07:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.9, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 17:08:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.71, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:08:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.43, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:08:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.58, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:08:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.57, activeSessions: 4175, failedAuthentications: 4
[2026-07-30 17:08:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.16, activeSessions: 4211, failedAuthentications: 4
[2026-07-30 17:08:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.46, activeSessions: 4186, failedAuthentications: 4
[2026-07-30 17:09:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.68, activeSessions: 4197, failedAuthentications: 4
[2026-07-30 17:09:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.69, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:09:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.98, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:09:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 123, activeSessions: 4205, failedAuthentications: 4
[2026-07-30 17:09:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.53, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 17:09:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.82, activeSessions: 4210, failedAuthentications: 4
[2026-07-30 17:10:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.22, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 17:10:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.85, activeSessions: 4199, failedAuthentications: 4
[2026-07-30 17:10:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.79, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 17:10:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.47, activeSessions: 4193, failedAuthentications: 4
[2026-07-30 17:10:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.71, activeSessions: 4177, failedAuthentications: 4
[2026-07-30 17:10:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.87, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:11:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.99, activeSessions: 4190, failedAuthentications: 4
[2026-07-30 17:11:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.29, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 17:11:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.32, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 17:11:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.19, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:11:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.78, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 17:11:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.31, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:12:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.77, activeSessions: 4207, failedAuthentications: 4
[2026-07-30 17:12:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.43, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:12:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.39, activeSessions: 4196, failedAuthentications: 4
[2026-07-30 17:12:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.06, activeSessions: 4216, failedAuthentications: 4
[2026-07-30 17:12:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.39, activeSessions: 4192, failedAuthentications: 4
[2026-07-30 17:12:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.46, activeSessions: 4188, failedAuthentications: 4
[2026-07-30 17:13:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.54, activeSessions: 4217, failedAuthentications: 4
[2026-07-30 17:13:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.66, activeSessions: 4195, failedAuthentications: 4
[2026-07-30 17:13:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.99, activeSessions: 4222, failedAuthentications: 4
[2026-07-30 17:13:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.71, activeSessions: 4223, failedAuthentications: 4
[2026-07-30 17:13:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.32, activeSessions: 4191, failedAuthentications: 4
[2026-07-30 17:13:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.1, activeSessions: 4180, failedAuthentications: 4
[2026-07-30 17:14:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.09, activeSessions: 4176, failedAuthentications: 4
[2026-07-30 17:14:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.2, activeSessions: 4189, failedAuthentications: 4
[2026-07-30 17:14:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.16, activeSessions: 4185, failedAuthentications: 4
[2026-07-30 17:14:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121, activeSessions: 4181, failedAuthentications: 4
[2026-07-30 17:14:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.04, activeSessions: 4224, failedAuthentications: 4
[2026-07-30 17:14:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.68, activeSessions: 4213, failedAuthentications: 4
[2026-07-30 17:15:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.92, activeSessions: 4182, failedAuthentications: 4
[2026-07-30 17:15:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.51, activeSessions: 4198, failedAuthentications: 4
[2026-07-30 17:15:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 121.03, activeSessions: 4214, failedAuthentications: 4
[2026-07-30 17:15:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.13, activeSessions: 4220, failedAuthentications: 4
[2026-07-30 17:15:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.97, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 17:15:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.72, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 17:16:02] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.99, activeSessions: 4221, failedAuthentications: 4
[2026-07-30 17:16:12] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 119.6, activeSessions: 4183, failedAuthentications: 4
[2026-07-30 17:16:22] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.57, activeSessions: 4203, failedAuthentications: 4
[2026-07-30 17:16:32] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 120.55, activeSessions: 4204, failedAuthentications: 4
[2026-07-30 17:16:42] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 122.93, activeSessions: 4194, failedAuthentications: 4
[2026-07-30 17:16:52] [INFO] [INFRA_SIMULATOR] sso_gateway | Status: Healthy | Metrics: authLatency: 118.5, activeSessions: 4177, failedAuthentications: 4
