[2026-07-29 18:03:06] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 06:34:31] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 07:12:38] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 07:19:24] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 17:24:26] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-07-30 18:38:41] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-08-01 05:58:56] [INFO] [COORDINATOR] Intelligent Observability Daemon started successfully in [SIMULATION] mode.
[2026-08-01 05:58:56] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 154
[2026-08-01 06:30:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 442, throughput: 120
[2026-08-01 06:31:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 7, responseTime: 166
[2026-08-01 06:31:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 441, throughput: 120
[2026-08-01 06:31:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 164
[2026-08-01 06:31:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 457, throughput: 121
[2026-08-01 06:31:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 9, responseTime: 159
[2026-08-01 06:31:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 441, throughput: 117
[2026-08-01 06:31:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 162
[2026-08-01 06:31:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 447, throughput: 123
[2026-08-01 06:31:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 158
[2026-08-01 06:31:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 444, throughput: 120
[2026-08-01 06:31:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 156
[2026-08-01 06:31:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 117
[2026-08-01 06:32:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 154
[2026-08-01 06:32:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 443, throughput: 121
[2026-08-01 06:32:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 159
[2026-08-01 06:32:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 450, throughput: 117
[2026-08-01 06:32:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 8, responseTime: 161
[2026-08-01 06:32:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 451, throughput: 121
[2026-08-01 06:32:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 162
[2026-08-01 06:32:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 454, throughput: 116
[2026-08-01 06:32:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 159
[2026-08-01 06:32:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 444, throughput: 118
[2026-08-01 06:32:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 158
[2026-08-01 06:32:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 451, throughput: 122
[2026-08-01 06:33:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 159
[2026-08-01 06:33:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 457, throughput: 117
[2026-08-01 06:33:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 154
[2026-08-01 06:33:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 445, throughput: 121
[2026-08-01 06:33:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 165
[2026-08-01 06:33:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 449, throughput: 117
[2026-08-01 06:33:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 162
[2026-08-01 06:33:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 457, throughput: 117
[2026-08-01 06:33:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 162
[2026-08-01 06:33:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 452, throughput: 121
[2026-08-01 06:33:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 8, responseTime: 161
[2026-08-01 06:33:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 443, throughput: 118
[2026-08-01 06:34:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 8, responseTime: 166
[2026-08-01 06:34:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 447, throughput: 116
[2026-08-01 06:34:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 160
[2026-08-01 06:34:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 442, throughput: 120
[2026-08-01 06:34:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 166
[2026-08-01 06:34:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 440, throughput: 119
[2026-08-01 06:34:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 166
[2026-08-01 06:34:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 450, throughput: 121
[2026-08-01 06:34:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 166
[2026-08-01 06:34:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 446, throughput: 117
[2026-08-01 06:34:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 156
[2026-08-01 06:34:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 458, throughput: 122
[2026-08-01 06:35:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 156
[2026-08-01 06:35:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 459, throughput: 118
[2026-08-01 06:35:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 8, responseTime: 166
[2026-08-01 06:35:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 445, throughput: 116
[2026-08-01 06:35:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 9, responseTime: 153
[2026-08-01 06:35:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 459, throughput: 121
[2026-08-01 06:35:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 159
[2026-08-01 06:35:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 456, throughput: 119
[2026-08-01 06:35:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 155
[2026-08-01 06:35:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 457, throughput: 122
[2026-08-01 06:35:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 154
[2026-08-01 06:35:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 121
[2026-08-01 06:36:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 153
[2026-08-01 06:36:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 459, throughput: 118
[2026-08-01 06:36:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 157
[2026-08-01 06:36:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 445, throughput: 118
[2026-08-01 06:36:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 157
[2026-08-01 06:36:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 452, throughput: 118
[2026-08-01 06:36:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 167
[2026-08-01 06:36:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 449, throughput: 123
[2026-08-01 06:36:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 152
[2026-08-01 06:36:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 454, throughput: 116
[2026-08-01 06:36:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 162
[2026-08-01 06:36:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 456, throughput: 119
[2026-08-01 06:37:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 159
[2026-08-01 06:37:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 452, throughput: 117
[2026-08-01 06:37:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 161
[2026-08-01 06:37:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 116
[2026-08-01 06:37:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 153
[2026-08-01 06:37:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 448, throughput: 118
[2026-08-01 06:37:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 156
[2026-08-01 06:37:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 454, throughput: 122
[2026-08-01 06:37:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 155
[2026-08-01 06:37:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 453, throughput: 121
[2026-08-01 06:37:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 8, responseTime: 165
[2026-08-01 06:37:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 441, throughput: 119
[2026-08-01 06:38:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 156
[2026-08-01 06:38:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 448, throughput: 119
[2026-08-01 06:38:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 161
[2026-08-01 06:38:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 459, throughput: 122
[2026-08-01 06:38:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 153
[2026-08-01 06:38:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 453, throughput: 121
[2026-08-01 06:38:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 165
[2026-08-01 06:38:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 454, throughput: 123
[2026-08-01 06:38:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 154
[2026-08-01 06:38:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 452, throughput: 122
[2026-08-01 06:38:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 161
[2026-08-01 06:38:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 441, throughput: 116
[2026-08-01 06:39:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 155
[2026-08-01 06:39:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 455, throughput: 120
[2026-08-01 06:39:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 164
[2026-08-01 06:39:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 452, throughput: 122
[2026-08-01 06:39:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 154
[2026-08-01 06:39:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 449, throughput: 121
[2026-08-01 06:39:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 166
[2026-08-01 06:39:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 451, throughput: 117
[2026-08-01 06:39:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 165
[2026-08-01 06:39:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 457, throughput: 123
[2026-08-01 06:39:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 164
[2026-08-01 06:39:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 454, throughput: 119
[2026-08-01 06:40:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 166
[2026-08-01 06:40:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 447, throughput: 117
[2026-08-01 06:40:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 155
[2026-08-01 06:40:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 452, throughput: 116
[2026-08-01 06:40:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 152
[2026-08-01 06:40:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 448, throughput: 116
[2026-08-01 06:40:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 157
[2026-08-01 06:40:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 447, throughput: 117
[2026-08-01 06:40:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 160
[2026-08-01 06:40:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 459, throughput: 122
[2026-08-01 06:40:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 159
[2026-08-01 06:40:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 456, throughput: 120
[2026-08-01 06:41:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 161
[2026-08-01 06:41:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 444, throughput: 117
[2026-08-01 06:41:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 154
[2026-08-01 06:41:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 456, throughput: 123
[2026-08-01 06:41:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 156
[2026-08-01 06:41:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 452, throughput: 120
[2026-08-01 06:41:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 163
[2026-08-01 06:41:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 446, throughput: 117
[2026-08-01 06:41:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 156
[2026-08-01 06:41:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 452, throughput: 120
[2026-08-01 06:41:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 6, responseTime: 154
[2026-08-01 06:41:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 444, throughput: 117
[2026-08-01 06:42:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 153
[2026-08-01 06:42:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 455, throughput: 119
[2026-08-01 06:42:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 156
[2026-08-01 06:42:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 457, throughput: 116
[2026-08-01 06:42:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 162
[2026-08-01 06:42:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 444, throughput: 121
[2026-08-01 06:42:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 159
[2026-08-01 06:42:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 456, throughput: 117
[2026-08-01 06:42:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 153
[2026-08-01 06:42:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 442, throughput: 123
[2026-08-01 06:42:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 9, responseTime: 155
[2026-08-01 06:42:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 446, throughput: 116
[2026-08-01 06:43:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 165
[2026-08-01 06:43:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 441, throughput: 116
[2026-08-01 06:43:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 153
[2026-08-01 06:43:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 452, throughput: 117
[2026-08-01 06:43:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 6, responseTime: 155
[2026-08-01 06:43:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 440, throughput: 122
[2026-08-01 06:43:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 160
[2026-08-01 06:43:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 441, throughput: 119
[2026-08-01 06:43:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 8, responseTime: 160
[2026-08-01 06:43:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 446, throughput: 122
[2026-08-01 06:43:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 7, responseTime: 161
[2026-08-01 06:43:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 452, throughput: 120
[2026-08-01 06:44:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 3, findings: 8, responseTime: 163
[2026-08-01 06:44:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 443, throughput: 117
[2026-08-01 06:44:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 8, responseTime: 167
[2026-08-01 06:44:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 445, throughput: 118
[2026-08-01 06:44:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 7, responseTime: 155
[2026-08-01 06:44:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 449, throughput: 123
[2026-08-01 06:44:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 6, responseTime: 164
[2026-08-01 06:44:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 447, throughput: 121
[2026-08-01 06:44:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 7, responseTime: 157
[2026-08-01 06:44:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 449, throughput: 118
[2026-08-01 06:44:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 161
[2026-08-01 06:44:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 445, throughput: 119
[2026-08-01 06:45:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 158
[2026-08-01 06:45:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 448, throughput: 117
[2026-08-01 06:45:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 9, responseTime: 154
[2026-08-01 06:45:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 445, throughput: 117
[2026-08-01 06:45:24] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 8, responseTime: 165
[2026-08-01 06:45:24] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 6, avgResponseTime: 441, throughput: 116
[2026-08-01 06:45:34] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 9, responseTime: 161
[2026-08-01 06:45:34] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 3, avgResponseTime: 445, throughput: 123
[2026-08-01 06:45:44] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 1, findings: 9, responseTime: 159
[2026-08-01 06:45:44] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 447, throughput: 120
[2026-08-01 06:45:54] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 2, findings: 7, responseTime: 166
[2026-08-01 06:45:54] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 4, avgResponseTime: 449, throughput: 122
[2026-08-01 06:46:04] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 7, responseTime: 163
[2026-08-01 06:46:04] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 458, throughput: 122
[2026-08-01 06:46:14] [INFO] [APP_SIMULATOR] otkr | Status: Healthy | Metrics: scanQueue: 0, findings: 7, responseTime: 164
[2026-08-01 06:46:14] [INFO] [APP_SIMULATOR] performance_center | Status: Healthy | Metrics: activeTests: 5, avgResponseTime: 445, throughput: 122
